page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
3,1,Kristian Bone,2 September 2025,Trip Keluarga,"5,0","Terletak di jantung kota. Hotel termurah, kualitas terbaik.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/02/c0b5606f-779b-43bc-be5d-7e4cdd703bba-1756816671472-d7c4469adceb5d690ce6eb432a68547b.jpg,,,,,,,,,
3,2,Abdul Majid,1 September 2025,Perjalanan Sendirian,"5,0",Tempat paling worthid ketika liburan ke sukabumi,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/01/cbe1b927-b24e-491f-9f9e-189b1d4c39c8-1756659661454-ff212d76f060ef7183548b8c9f14b951.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/01/1b5ebfef-29d8-48c1-974d-f0fccea82a8f-1756659661545-01ffd3c0abcb8d0583b3a811e6a2e9c0.jpeg,,,,,,,,
3,3,Nur adi sanjaya,16 Agustus 2025,Perjalanan Sendirian,"5,0",Fasilitas ramah keluarga. Dekat dengan situs bersejarah.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/08/16/57642910-117e-4d4e-bb59-017a0ade6c47-1755334373668-387b98aaf36428ddab975c118b931394.jpg,,,,,,,,,
3,4,RS,14 Agustus 2025,Trip Pasangan,"5,0",enak bersih nyaman next nginep disini lagi,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/6b0f23f8-fa66-44b3-affc-a0f725ae8638-1755175543210-3e5a3ecc74eedf08a87f8b1fa1469fbc.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/15264684-cf5e-4a53-897d-4e99fb430e3a-1755175539262-4f57b37bdd0657600ed17628adc64415.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/7d8ac7df-90fb-4d82-996a-63d98d26c611-1755175544556-93261d315b70507722250bad6128dafd.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/0bfdc66f-be60-4dbd-a99f-15b4ca65259f-1755175543254-701380f110685da8c4c55126ab9bd4a0.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/e8e08dac-e680-40ba-a022-acbb546241c0-1755175543445-30633fff572123e3c29e47a48187d54d.jpeg,,,,,
3,5,MATAHARI,2 Agustus 2025,Trip Pasangan,"4,0",Stafnya ramah dan membantu.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/02/8271ba6c-8a0f-49ab-b3d3-980d0bc263ca-1754130552643-472c9306061c694818e4ccf45f9a244a.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/02/5dae50c6-6af2-4248-802c-06f9a84916ae-1754130554088-a3c7efcced47034df4fed07fecc15542.jpeg,,,,,,,,
4,1,Slamet Budiono,8 Juni 2025,Perjalanan Sendirian,"5,0",Ramah dan menyenangkan,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/06/08/2bf76f3c-e15a-4674-a4a4-7d3ad304fcb9-1749373058087-ac12cde1c76be03e3318409cf35be8b9.jpg,,,,,,,,,
4,2,Adrian Belisius,11 Maret 2025,Trip Keluarga,"4,4","Hampir tiap tahun sekali pasti kesini.karena pelayanannya ramah..uda ada poolnya juga..tapi saat kesana aga kecewa dg klosetnya sepertunya krg maintenance..tutupan kloset murnya uda kendor,semprotan t...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/11/461ee5cf-a9b9-4919-be31-0d47e29c5923-1741666491760-286cc300dd15fd64f0697ecb3402eb86.jpg,,,,,,,,,
4,3,WC,26 Januari 2025,Trip Pasangan,"4,0",Hotelnya cukup nyaman terlihat kecil di luar tapi dalamnya cukup luas ada kolam renang ada rooftop garden dan fasilitasnya cukup lengkap,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/26/1e0012b0-823a-4188-a5d0-420adf3d53dc-1737899497889-576e3e4dce0b17521b4c6d260c591f2f.jpg,,,,,,,,,
4,4,PADA,1 Januari 2025,Trip bareng Teman,"5,0",Tipe Superior tidak ada pemandangan AC kurang dingin mohon diperhatikan Staff ramah Semoga ada peningkatan Air jernih dan bening,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/01/bbcd503e-300e-4e13-b24a-49de312d4854-1735707658165-c8444e8abbe935ae87498d634954b11c.jpeg,,,,,,,,,
4,5,Liza Berlianti,16 Desember 2024,Trip Keluarga,"2,8","Paraahhh.. Bilang kamar deluxe, ganti namanya kamar bobrok. Bantal nya bau, udh karatan itu bantal. Staffnya baguuussss. Kamar ganti jgn deluxe tapi economy aja. Jdi costumer ngga merasa di bohongin.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/09913d47-9d0e-43af-910e-f3486c8f8e42-1734322978513-5b40cfa3b63ce9833c3c1af35ac4f9dd.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/8b9b139a-acf7-49d6-ad17-6d63340e791b-1734322978021-2a356d2b62c777020fa0faaea5226e7c.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/ed64203d-881d-4773-bb44-8272417ac017-1734322977003-325ae24ef0840af2f24ca9694ded6d5b.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/8da673e9-740e-4b88-826b-7799c3c8be76-1734322977714-43788d13976ed6c912c324f6f765ce16.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/1aa923a3-6c22-4280-a20d-31d530bd9d2b-1734322978003-7d40c9592f011c4273cdbd7602af8c3f.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/396c06d0-0830-4ac9-88e5-5bba22e9d721-1734322978209-0019561d47a7f6fb6e3fafff275f84c2.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/a97b3e73-1dce-41ae-a8eb-7f38a09965ec-1734322978599-811c0738721b2721fca5891cb7f3198a.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/16/72fcbad2-ee51-4f7f-8882-4b6209c99be6-1734322978082-0266210a1c20783c4e5b91b50d9760d3.jpg,,
5,1,AW,13 Desember 2024,Perjalanan Sendirian,"5,0",Sinyal handphone baik. Lingkungan ramah hewan peliharaan. Terletak di area eksklusif. Air jernih yang sangat segar. Staf sangat terbuka.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/12/13/8022786e-5635-4d2c-80ad-e84fbe0cdbae-1734073230192-511b8a5f8b5aa07fc54802afbce8cf85.jpg,,,,,,,,,
5,2,Dokter,4 Desember 2024,Trip bareng Teman,"3,4","Senang karena kamar tipe eksekutifnya bagus, bersih, luas, amenities lengkap. Tapi sayang untuk breakfastnya penyajinnya telat, jam 7 pagi di hari minggu sudah habis, saat kondisi tamu sedang ramai. M...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/04/d3b4e638-3ad9-4718-9d8b-5352fb690b49-1733273369167-bbd80d17e92c9464942c8ba9bdf01e27.jpeg,,,,,,,,,
5,3,Kota,8 Oktober 2024,Perjalanan Bisnis,"5,0","Awalnya H2C karna liat kamarnya kecil ( superior) Tp kalau untuk bisnis trip ok lah Breakfast dilantai 5 dengan konsep rooftop Yg kalau weekend katanya ada live music smp. Jm 10 Menu sarapan g banyak,...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/08/5083c3da-bf29-4945-be23-b0ed2129a3b4-1728347616498-27d2b1a0122bf59e234b843c106fe79d.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/08/b18e09fb-7113-4a43-a337-b72821922149-1728347617212-27d801c1817046248e398777288c8a8c.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/10/08/f6c34e44-df59-4e15-a720-250ccbd170f3-1728347617785-acd092a1870a75060bce1ff0bdf5871e.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/08/079239ab-8d27-427e-a786-3de5a201d5cf-1728347616402-ce9feda28949486a755855f5400710d0.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/08/cef501ca-921f-433f-b78b-bbc435f05e3c-1728347617735-9e433a8198aeea0b546ed64dfe4998cb.jpg,,,,,
5,4,LF,30 September 2024,Trip Keluarga,"2,6",Saya pesan 2 kamar untuk 4 orang dan dapat di lantai 3 kamar 321 & 322 untuk kedua kamar semua wastafel mampet dan untuk tempelan otomatis kuncinya kebuka seperti mau copot dan tembok banyak yg rusak ...Selengkapnya,Ulasan terverifikasi dari tiket.com,,,,,,,,,,
5,5,Ipung nisfu saifunnur,4 September 2024,Trip Keluarga,"5,0","Sempet ragu pas liat beberapa ulasan negatif, trnyata ulasan negatif slah smua, dr mulai security, cs dan staff resto ramah smua, sy psn kmr yg executife brsih ac dngin, makanan d resto enak plus view...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/09/04/d2a10ecb-230e-454e-bff2-a3a5203040f9-1725438871313-a5cd7027e8e3903cbffd7fea1ae67ee4.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/09/04/91022cc9-4ea6-4e1d-99ea-68bf0c7f1967-1725438871146-07786d23442d16a23d4e3f7569f23649.jpg,,,,,,,,
6,1,DN,4 Agustus 2024,Trip Pasangan,"5,0","Saya pesan room executive, benar2 bagus kamarnya, luas, bersih, disediakan kulkas dan hairdryer juga. Malamnya bisa makan dan ada live music di rooftop, ada kolam renang juga. Sering nginap disini kar...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/08/04/b713154e-f99b-41e6-a651-c477e082dd34-1722742573494-92712fa4ad9c0058e0f84a1f0042c1f5.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/08/04/7c9fe378-1c40-46b5-a9c5-554e8e93f52a-1722742571436-2786df61f5e62fdee39516f11fe4621a.jpg,,,,,,,,
6,2,Lie Mey Ing,3 Juli 2024,Trip Pasangan,"2,0","Sebenernya hotelnya cukup bersih tapi yg buat sy kecewa sy book room non smoking tapi di kasih kamar yg smoking akibatnya sy gak bisa tidur karna kamar bau rokok , utk BF nya lumayan ruangannya enak a...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/07/03/481be17b-d24e-43e7-9a7a-1ffab474c2cc-1720002476080-32d9aae3f32fbeb7e4a6d9b4972dfcb3.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/07/03/9c32b9b9-5d3f-4f93-b369-9be0699b7de8-1720002519443-bb3051f0460d1f01c6f68209a202b681.jpeg,,,,,,,,
6,3,Yullis Candra Martha,20 Juni 2024,Trip Keluarga,"4,0","Hotelnya mudah diakses, parkirannya luas. Stafnya ramah2. Makanan restonya juga enak. Rekomen banget buat trip keluarga. Cuma air angetnya kurang maksimal.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/06/20/b28df388-af7b-4936-aa01-2cd88f0e9f9b-1718841404554-7e5a9a3d04678001e7b9d7bebba6d692.jpg,,,,,,,,,
6,4,Aliya Sabila,4 Desember 2023,Trip Keluarga,"4,4","Sprei dan selimut kusam agak kuning, dapet kamar yg smoking room (krn tdk request) tp minta di blower staffny gercep. Kayanya shower ny harus diganti deh, aku dpt shower yg tombolnya doll gitu jd show...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/12/04/f337a5c5-0acd-4279-b01d-298299b6ebd4-1701703850192-9f684267149acf52c3f6ed9f76b5480c.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/12/04/fc815d01-b8ab-4f09-8efa-3d74b0f7432c-1701703868926-5f60a302c69a39532bbb1a9c4770372e.jpg,,,,,,,,
