page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
5,4,AKU,29 Desember 2024,Trip Keluarga,"3,8","Hotel untuk harga 300an ya worth it lah, toilet juga bersih, air showernya kenceng, sarapan juga enak, lokasi strategis di tengah kota, di samping hotel ada indomaret, cuma parkir mobilnya kurang luas...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/29/fa0b86a6-2de9-4cea-bc62-c04d608a34b7-1735414847693-c25279231e7ba51b1331c64b53aaf5bd.jpeg,,,,,,,,,
5,5,henny n marcelli,19 Desember 2024,Trip Pasangan,"5,0","nyaman sekali menginap disini, selain jalan menuju ke braga tempat makanan juga banyak di depan jalan dan juga ada indomart samping hotelnya jadi gampang kalau mau cari apapun. next balik lagi sih pas...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/19/592ca4e1-999b-4bf1-af15-919e564a089e-1734623384147-aa26d78483fd8f105df25625ff114467.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/19/0c4baab1-8ecc-4358-9943-bf901c45a4d2-1734623383774-480fc2ae0c6ebde8dd3f40eee4adb595.jpeg,,,,,,,,
6,1,Anggota parlemen,9 Desember 2024,Trip Keluarga,"3,8","Kamar bagus cukup luas, tapi handuknya udh buluk banget gak layat pake🥲 Selebihnya mantap sih",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/09/7d96016c-b764-4a94-9872-6d95d22b279c-1733745074654-3d1c9e48c12492502c2531d3fab409e5.jpeg,,,,,,,,,
6,2,alwi muhammad salman,15 November 2024,Perjalanan Bisnis,"5,0",Bukan saya yang menginap tapi tidak ada komplain,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/15/b79a685f-ce77-41a4-add8-8104ddea6427-1731644678841-5189f2cad2be6b496f84763a9f3b2254.jpg,,,,,,,,,
6,3,Laura Silvania,7 Oktober 2024,Trip Keluarga,"5,0","Deket gedung sate, bagus, sukaa, bersih, thanks ya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/07/6c09a11b-06c6-4e25-ae1b-149427cba822-1728267516322-1d34080010a478c16b70063f5b61706b.jpeg,,,,,,,,,
6,4,Jenireta Putri,17 September 2024,Trip bareng Teman,"4,0",Oke lha tuk harga & fasilitas nya dpt 250rb di long weekend september ini Cuma 1 aja kurang pd saat minjem hairdryer cuma dikasih waktu 1 jam & saya baru tau itu . Tp tuk yg lain ok lha pelayanan nya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/17/0e511b66-dcaf-42b3-a067-9bda43861c85-1726579915987-8027d3cfc7e2ae5c81b8dd4a8c7031e0.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/17/9301150a-e517-42ee-918b-3cd43477d8e7-1726579914251-083fb50918117e576bd5627bab12172a.jpeg,,,,,,,,
6,5,BUKAN,25 Agustus 2024,Trip bareng Teman,"5,0","Rekomended sekali berasa hotel bintang 4 pertahankan kualitasnya ya, dapat harga 241.000 semoga lebih oke lagi Peralatan kopi berkualitas. Ada fasilitas pendukung ibu hamil. Peralatan kopi berkualitas...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/08/25/377f502b-42b4-4fa6-99d0-374c40506f5a-1724557581951-592781aac9457318bf7af9c73f820338.jpg,,,,,,,,,
7,1,Yeni Wispa Dewi,15 Juli 2024,Perjalanan Sendirian,"5,0","Lokasinya di tengah kota, dekat kemana mana. Untuk kamarnya juga bersih dan fasilitasnya lumayan bagus untuk harga yang ada.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/07/15/82831350-a408-4047-a42f-8d5c1b5bcd18-1721041724020-49357752197c6c52701bdb620c570591.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/07/15/1aef2ede-03f6-4098-a167-3420af8ecad3-1721041722579-18300ff46dd40aaf761e0aae62abf686.jpeg,,,,,,,,
7,2,Asti Nova,25 Juni 2024,Trip bareng Teman,"4,0","Ac nya kurang berasa, sama berisik bgt dari suara ac apa exhaust ya diantara itu lah lupa, karna dipinggir jalan juga jadi lumayan aga bising suara kendaraan, tapi lokasi nya enak strategis, sebelahny...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/06/25/9b2e8484-b523-4a80-b0b2-7ffb04bdcada-1719299449719-34f8ca4e6e4d196d1ba1e5f1812c68c5.jpeg,,,,,,,,,
7,3,Tubagus Mohamad Kurniadi,4 Februari 2024,Trip Pasangan,"4,0",AC di kamar rembeeesss. Tengah mlm call enggenering. Udah di benerin. Pas jam 4 subuh rembesss lg becek. Lumayan buat transit sebentar. Lokasi strategis. Sampingan sama Indomaret,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/02/04/a9d5bf8a-96bf-473a-a3eb-b6508892f7d1-1707008293093-5bc78f86122c3b152b45b8e5ee2fcc61.jpg,,,,,,,,,
