page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
1,1,Tataf let,7 April 2026,Trip Keluarga,"4,0","Cukup baik, bersih cuman pintu kamar mandinya kurang terawat",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2026/04/07/ba62a911-121b-4d57-aef1-6814784be894-1775564318297-72037d7af7fd7086f7ddb5d7e1d0484c.jpg,,,,,,,,,
1,2,KP,19 Februari 2026,Trip Keluarga,"5,0",Saya dan Keluarga Senang Menginap di Hotel ini Semoga Bisa Kembali dan Liburan Lagi Family massage area.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2026/02/19/b46901dd-8288-48a8-837e-10bb4c558b33-1771434977733-9ec5335691c608834ecaaa0bf3cb978f.jpg,,,,,,,,,
1,3,Aji Mulyana,12 Januari 2026,Trip Keluarga,"5,0",Fasilitas kesehatan keluarga. Masakan yang menarik.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2026/01/12/ba311b30-18c1-4cd5-972f-f65fe9e9fccc-1768214377807-e3ac29a6c4624229aca63d713755ed29.jpg,,,,,,,,,
1,4,ADALAH,18 Desember 2025,Perjalanan Sendirian,"4,4",Memuaskan kan pelayananya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/12/18/c66a2cab-0005-4a47-a488-378db02576dd-1766011681905-25b608aa1cb8b1f65b1c431249b13879.jpg,,,,,,,,,
1,5,CR,17 Desember 2025,Perjalanan Bisnis,"1,0","kondisi kamar saat check in masih ada sampah dibawah tempat tidur, ada gelas bekas pakai yang belum di bereskan, minta ganti kamar tidak di perbolehkan, dan hanya di ganti sprei saja ga sesuai banget ...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/12/17/0c409bab-91f5-49f8-b2d4-edfd5ff812eb-1765937777221-76fa8bfdaf4dead92abab361a0e33533.jpeg,,,,,,,,,
2,1,IRMA ERVIANA,12 Desember 2025,Perjalanan Bisnis,"5,0",Menu sarapan bervariasi. Dekat dengan tempat hiburan.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/12/12/17907493-eac0-4c7f-84ae-872ceedd2ee4-1765554639172-ad1219f89e5cc0e444fc84b2456722ac.jpeg,,,,,,,,,
2,2,YAITU,12 Desember 2025,Perjalanan Bisnis,"5,0",Mantap Dekat dekat dri mall,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/12/12/e32a2c16-9438-4bbd-ac45-7c44ca08c1f2-1765554565308-1f257f86f0924c1b0e677c076fa3d4e2.jpeg,,,,,,,,,
2,3,Senja Maulina,17 November 2025,Trip Pasangan,"5,0","pelayanan nya sangat bagus , kamar nya bersih, sangat nyaman buat honeymoon aku dan suami",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/11/17/72a32fe5-7bad-4ccf-a3bf-e819b9b61ace-1763364653250-60e8a85cc9fb996b812d2ec8d5e20762.jpg,,,,,,,,,
2,4,IW,28 September 2025,Perjalanan Sendirian,"5,0","Murah dan menyenangkan, pelayanan terbaik.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/28/15bfc67c-e45f-4f4b-b604-72549f845e15-1759073964061-8b97435c942f187ed092dc5dafea8f4d.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/28/dcd0b2b3-cfd7-4d03-915c-0763727abd54-1759073964521-906025824bbb8a4a0a8d2a4fde721e85.jpeg,,,,,,,,
2,5,Indra Septyadi,11 Juli 2025,Trip Keluarga,"4,0","Pada saat datang loket cek in yg buka cuma 2 dan itu bikin antrian super panjaaang, baru kali ini deh antri check in panjang kaya gini. Pas masuk kanar okelah buat harga segitu. Mngkin krna lagi rame ...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/07/11/e8ac7686-90f3-419b-9e18-dcf47c56012b-1752193816114-6bd989ccafcc6261b41c67f5fd632bd0.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/07/11/15060567-e5f9-47fa-924f-b86b236081b6-1752193814717-661b9a1a412fe91cb21eb99149c5532b.jpg,,,,,,,,
3,1,Amin Chen,9 Juli 2025,Trip Keluarga,"2,4","Nginap 2 hari , pesan 2 kamar Coneccting room and No smoking Floor. Hari pertama dapatnya Connecting room tapi Smooking Floor. Karna bawa anak dan baby jd cukup tidak nyaman di lantai smooking, kamar ...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/07/09/621b9609-6cbe-44f8-909b-32ac9267657e-1752029350036-cc3c69564eb4de3e615067158379679c.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/07/09/1df77018-31bc-47c6-9d7c-048520f9f2ac-1752029352439-8e50d48612d07b98a896397e659f58cb.jpeg,,,,,,,,
3,2,ADALAH,3 Juli 2025,Trip Keluarga,"2,4","Resepsionis tdk sopan pas minta ktp sy,sy kasih ktp pakai tangan kanan dia ambil ktp sy pakai tangan kiri,satpam di lobby jg seperti patung td ada ekspresi sama sekali,tdk senyum dan tdk sapa diam saj...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/07/03/7661f664-3081-4d9e-9237-b1b77af3272f-1751503283209-1883b64b29f31d597788330cf9126554.jpeg,,,,,,,,,
3,3,Misjunaling Palayukan,3 Juli 2025,Trip Keluarga,"5,0",Layanan pembersihan harian.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/07/03/f64ee452-3e77-4011-a1d9-2db433dae46d-1751493750066-5cabda42239157f4c0032eeaed73d01d.jpg,,,,,,,,,
3,4,INDAH SURYANINGSIH,23 Juni 2025,Trip Keluarga,"3,6","Letak hotel strategis, nyambung mall, hotel yang cocok untuk istirahat bukan staycation, simple dan nyaman",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/06/23/a7be155f-409b-494d-85aa-ee3a18415f83-1750627009874-d4668ec3ce5673c64768fde25333184a.jpeg,,,,,,,,,
3,5,Fuji hidayanti,12 Juni 2025,Trip Keluarga,"5,0","Bagus sekali, sangat bagus",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/06/12/e3dcaf87-132f-4c33-94eb-b5066650593a-1749724793264-31c89c06e4d0e045e2a0f0d2da67025c.jpeg,,,,,,,,,
4,1,Garis Riska Agustina,27 Mei 2025,Trip Keluarga,"5,0","Mudik lebaran tahun 2025 tidur disini, dekat dgn transtudio",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/27/7c3ad596-dbb1-4f7c-8f8b-71ee82e6d799-1748347438601-356e2b23213ccb389877893dcc6ecc7f.jpg,,,,,,,,,
4,2,Rina Nurapriani,25 Mei 2025,Perjalanan Sendirian,"4,0",Banyak hantu tanpa kelapa hiii atut Excellent housekeeping.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/25/8e50b579-c43d-4a80-ab9d-da1c10b3b8b4-1748185571193-fcc4e39cce5d0101aa5c958132c382cc.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/25/e86f4700-0475-4435-ab9e-2d146fa984dd-1748185568586-f55f4636d4182fde5a07fcd46e6cdc81.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/25/404b314d-6bff-408a-a58f-5baf98668d1b-1748185562920-11d2435e5998477a28cbba8b8c9ec424.jpeg,,,,,,,
4,3,mahmudah hutagalung,20 Mei 2025,Trip Pasangan,"5,0","Kereeen, bersihhhhh, ramah"" dech pokoknya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/20/4eeaa6e0-ce51-471f-9438-439e597f0ccf-1747720796146-e82d61f5194efb6162ca36d11967bcd9.jpg,,,,,,,,,
4,4,Alien Lenda Swara,16 Mei 2025,Trip Keluarga,"4,2",Dekat dengan restoran. Suasana pinggiran kota yang tenang.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/16/0ad45372-9914-4076-9493-203171555d1e-1747347574520-ef9a1b7ca47ec105442fa84e44c3303c.jpg,,,,,,,,,
4,5,RK,13 Mei 2025,Trip Keluarga,"5,0",Mantap semoga terus ditingkatkan pelayanan kebersihan dan keramahan staf sehingga pelanggan akan terus datang dan menambah keuntungan owner,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/2073be4c-6fba-400c-993f-43e4f684c856-1747095387889-b5208d2d1bff259221eb8ab0fed7b9b3.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/6ae8e78c-545f-4fe4-b720-b37ed1ee7c38-1747095387934-2e85646a8c5f8035318fcca823bf5a27.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/3302b95b-a392-4449-a988-9e347da93de3-1747095387988-26feba66395844c744b2fe04396aa648.jpg,,,,,,,
5,1,Rizqy Mukhlis Khoiruddin,13 Mei 2025,Trip Keluarga,"5,0",Mantap semoga terus ditingkatkan pelayanan kebersihan dan keramahan staf sehingga pelanggan akan terus datang dan menambah keuntungan owner,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/2690c063-8ceb-49ee-bcee-04afa55f81de-1747095369530-837b64222a1ef3a05a58ac3740046f85.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/1c99caae-4a86-40dd-86d5-e561fd9c1138-1747095369364-5919dc01c1b6751ad3a4ab34c77b354c.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/f35e9803-d4b3-448a-a368-4f40936f2452-1747095369592-813282f74c61535949380fe3f1f486e1.jpg,,,,,,,
5,2,RK,13 Mei 2025,Trip Keluarga,"5,0",Mantap semoga terus ditingkatkan pelayanan kebersihan dan keramahan staf sehingga pelanggan akan terus datang dan menambah keuntungan owner,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/b6838c71-7ba4-4769-8046-edfe303581ae-1747095353570-80ff3d56dcb41517c04b20777ef6d7c3.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/b4016f2c-2237-4357-ad79-d483c80880b7-1747095353636-9338801e75be18226e94eb8819307b48.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/05/13/13347c1b-9c83-4d2f-8f55-2b9805c839d4-1747095353665-cd30631c4654c258322e4412542573b4.jpg,,,,,,,
5,3,RT,8 Mei 2025,Trip Keluarga,"5,0",Nyaman kamarnya.. Ada gulingnya.. Dekat dgn masjid trans Tempat makan sekitar hotel jg banyak Sarapan bnyk variasi dan enak-anak,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/08/64d206ab-66eb-441f-928b-5099c9ba7c0e-1746674503891-fd558906cc9d972a4fa750b5a6d79f36.jpg,,,,,,,,,
5,4,KP,6 Mei 2025,Trip Pasangan,"4,8","Gak sempat lihat fasilitas disana, cuma datang jam 10 PM, c/o jam 8 pagi Untuk sarapan menunya lengkap bgt, dr roti”an, nasi”an, buah gorengan salad, dsb Air minum ambil sendiri di koridor sepuasnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/06/b47003dc-e7b0-41b4-9a6a-dbbde16ef9f9-1746544042080-50145fba3720917beadf464422a102bd.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/06/06b5573b-01df-4a29-8ace-17dcd698c852-1746544042600-060d6d5fc6f444bc04065cf1a2e64400.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/06/546dbdd6-7065-4033-9fe8-ff7bd77613c8-1746544041124-640a14014c298c82463fed238bb43901.jpeg,,,,,,,
5,5,Maya Sari,14 April 2025,Trip Keluarga,"4,8","Harga terjangkau, hotel bersih, staff ramah, interior elegant, makanannya enak, harga terjangkau, tapi sayang kolam renang hanya untuk kamar eksekutif aja, padahal anaknya sudah bawa baju renang....ta...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/14/f061668a-c424-4bf7-a8ec-238ce1cf8259-1744615092564-256ce5bf672cf776934ea829e3510531.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/14/ef1b14ff-480c-4c2e-adbd-dd944042968f-1744615087345-00a3aeb57edbde8ca49d864c77fdf1f6.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/14/0cfeff0e-8ca3-436e-a47d-3dcb38ed87f0-1744615087877-242a43e9b4bf2b1af0e8f1abf55a6a3c.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/14/7dafaf75-c1f6-436a-a522-5760cba4b825-1744615087544-3892e0488a9bde07c7fe2b9fd69b5e60.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/14/904409bf-b431-4a69-8459-b53b67548ecf-1744615092511-e918d5fae360844a8f642e0e6397ecaf.jpg,,,,,
6,1,Mahtra Djodi,12 April 2025,Perjalanan Bisnis,"5,0","Kamar tidak terlalu luas tapi nyaman untuk tidur, fasilitas lengkap, sarapan pagi super lengkap.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/12/08f7d95b-f5d7-46d2-b4d9-1c78db5a108e-1744422203986-9bdd05ddbe26595cb4f8a5f9b684155e.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/12/6d57f436-ec6a-42df-bd9f-e6678df6a6f0-1744422203997-2d2e1ed52af0c22d796002a75c930fc6.jpg,,,,,,,,
6,2,Eugenia Anastasia,11 April 2025,Trip Pasangan,"4,0","Bagus, nyaman, kamar mandinya bersih. Over all oke",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/11/da13c592-bd49-4cd2-962e-31b1bbfc0ee4-1744340463868-42ec30f4414edab5b4a9088f2aac3c73.jpeg,,,,,,,,,
6,3,Eko Purwanto,4 April 2025,Perjalanan Bisnis,"4,0",Harga kemahalan cm menang lokasi djt transtudio,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/04/f93f392d-1421-41d9-9771-5295a9eb662a-1743758573118-bed3ed9f8fca5c723f02a695d99d317a.jpeg,,,,,,,,,
6,4,Y Y,2 April 2025,Trip Keluarga,"5,0","Alhamdullilah hotelnya sangat bagus, Strategis, Nyaman dan sangat bersih",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/02/56e4b699-c1ae-43cf-a9c7-ee7d13aef898-1743606317746-8d59154e5a507607475f78a8561b7a05.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/02/d380909c-af82-4162-9829-e41aab727f62-1743606395376-6d61da0293e00890dbfa2e6d6200ef4b.jpg,,,,,,,,
6,5,Inradona Simamora,31 Maret 2025,Trip Keluarga,"5,0","Makanannya enak, bersih",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/31/0c488b9b-b9b8-4638-a8f7-4bce1a310b4e-1743412092891-b38bd5573ca000e7abbc1b3971a0b013.jpeg,,,,,,,,,
7,1,REZA SEPTIANA,15 Februari 2025,Perjalanan Sendirian,"5,0","Hotel nya nyaman, ruangannya bersih, selangkah ke mall, good experiences",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/15/39b71121-f0a9-4542-a63c-309c47b6fcbd-1739577438886-ecd5164daf02b8292823e99bcd33ac9a.jpg,,,,,,,,,
7,2,Anna Anna,9 Februari 2025,Trip Keluarga,"4,0","Bagus, deket ke mall",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/09/9d78333d-eed3-4f34-b474-5cecc35f9375-1739073002587-02a05938271c47e3278a786f9dc2ced7.jpeg,,,,,,,,,
7,3,alwi muhammad salman,5 Februari 2025,Perjalanan Bisnis,"5,0",Bukan saya yang menginap tapi tidak ada komplain,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/05/4adfafca-20b6-4e40-9802-b0ab2bab7dc8-1738729292035-2f993f6872952a5a832e0b831c980d83.jpg,,,,,,,,,
7,4,alwi muhammad salman,5 Februari 2025,Perjalanan Bisnis,"5,0",Bukan saya yang menginap tapi tidak ada komplain,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/05/1dfdef13-de8d-4339-b639-5a11a43af0ae-1738729272737-274755f30d010fb059e4034527e9029d.jpg,,,,,,,,,
7,5,AP,4 Februari 2025,Trip bareng Teman,"5,0",Kuliner yang tak terlupakan.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/02/04/1660f33c-60c1-429d-8748-6966269cab78-1738617924618-035d036f4d177d31e6b3a0b5a9a15b82.jpg,,,,,,,,,
8,1,WR,3 Februari 2025,Trip Keluarga,"2,6","baru kali ini kecewa sama tiket.com dan pelayanan ibis which is Accor group yg selama ini terdepan dengan pelayanannnya.. saya pesan kamar untuk 3D2N dengan Sarapan untuk 1 dewasa dan 1 anak, memasuka...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/03/455a7800-9ebc-449f-a3a0-21045b85bf19-1738565459249-42062a5c41224d7b2cf43a896be0c4e9.jpg,,,,,,,,,
8,2,Yara Yulita,1 Februari 2025,Trip Keluarga,"5,0","Alhamdullilah.. Ibis Trans Bandung, tempat bagi keluarga selalu menginap ketika dibandung, dan berlangsung tahunan.. hotel terbaik, tentunya berkat ticket.com. Hemat biaya.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/01/2be31486-b69f-42ad-b15d-bb0ac1fae74e-1738348717864-7fba0f90d9a3b51150c9ecb57af0a079.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/01/35611fbe-ec5c-405a-ad60-a1f79b71f028-1738348717961-acf6ef5ff412db2594fd13a290c3e3b2.jpg,,,,,,,,
8,3,safitri r,30 Januari 2025,Trip Keluarga,"2,8","baru kali ini nginep di Ibis ngalamin hal kurang oke. pertama datang ternyata tidak dapat kamar seharusnya, kami pesan dengan queen bed sesuai aplikasi, sampai sana diberi pilihan jika sesuai pesanan ...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/30/d6b71164-10c2-4c32-a604-8d8640586236-1738245180918-a8434c6cdf0022d0239cc49d43608022.jpeg,,,,,,,,,
8,4,Ade Nurul Fitria,27 Januari 2025,Trip Keluarga,"5,0",Hemat uang tapi tetap mewah.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/27/903c0884-cd48-4c55-8aad-a06cddf7c4f6-1737910896380-913196119041ed010c6404cd73c672f8.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/27/f62ee313-263c-4303-8fcf-5c16afa5abcf-1737910896081-a00a8d01b9427e40f98055ccb8b6d6b4.jpeg,,,,,,,,
8,5,RIZKIAH Kiky,23 Januari 2025,Trip Pasangan,"5,0",Pemandangan kota yang megah.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/23/fe86297e-0097-4543-8f94-89a9756e3631-1737596919009-423a55533f68537de3c20b1463ffd619.jpeg,,,,,,,,,
9,1,Ramadhani Imansari,20 Januari 2025,Trip Pasangan,"5,0",kalo ke bandung selalu menginap di hotel Ibis trans studio karna suka mepet dekat mall & makanan banyak pilihannya 👍🏼,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/20/97a05f29-f0a5-4a16-a042-5235b4087b62-1737334384574-a647be04c5dc61e100322751d6a9f60b.jpeg,,,,,,,,,
9,2,Rina Nurapriani,18 Januari 2025,Perjalanan Sendirian,"4,4",Anginya kykny eror bner2 ky angin tornado g*** plg2 sakit flu batuk masup angin parah2,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/18/c4a38c83-5512-471e-b6e1-7134fa0e4123-1737212471305-602f2362e27fb2aea173dde9020c2c84.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/18/85291c0c-831a-4b16-ba1b-d8e597501ac4-1737212467600-1608a61b192019b2181fed7132f9c701.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/18/02616e41-1739-44cb-a278-01aefe3173c6-1737212468108-d6ea4474b0fde5ced5e0f77b1c951a7c.jpeg,,,,,,,
9,3,DM,15 Januari 2025,Perjalanan Bisnis,"5,0","Kamar terjaga bersih. Kualitas layanan terbaik. Budget-friendly, pengalaman istimewa. Staf yang luar biasa.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/15/e062ae5a-c42a-4479-809e-a1c0df922469-1736910020017-bfa6f111591183456d757e83d2242dff.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/15/44d5b9d8-dec5-4673-9426-86859c534c7e-1736910019516-7a6af22dfd065bfa95933ceff3461228.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/15/a0427094-0cfa-496b-b11b-009779321167-1736910012972-f7f7311d9267df5bb242e69b357a8895.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/15/0bc8d61a-4b05-44e9-a003-a892a07a04c0-1736910018257-2cdec41666c815709b4d98facb36fdf8.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/15/516a0940-5798-44ee-bd24-6fb57ea6df78-1736910018243-4d27a675da9ba396f053d72a95417cef.jpeg,,,,,
9,4,Rosi Kumalasari,13 Januari 2025,Trip Keluarga,"4,0","Puas menginap di Hotel Ibis Trans, apalagi dengan memilih tipe kamar Executive..anak2 jadi bisa berenang di Trans Luxury walaupun jln nya sedikit jauh yah atau keluar dr hotel dlu but its ok for us. A...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/13/946c88cd-235b-4e39-b6e7-498b23cb8646-1736737851091-c2ed5a66a671a25a5ec4d6265a9884c3.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/13/825f378e-022e-46c4-aeb3-baf641cf5e0b-1736737891323-1f2c04c8ab763cb2170c3b03456c2b3f.jpg,,,,,,,,
